PMID	Sentence	Dictionary Name	Position	True	False
3283015	High activities of serum AIP, LAP and gamma-GTP were observed.	AIP	25 28	0	1
3283072	Following each treatment, a complete improvement of hypertension was obtained in 12 patients (6 aldosterone-producing adenoma, 6 IHA), while 5 (3 aldosterone-producing adenoma, 2 IHA) showed still hypertensive status.	IHA	129 132	1	0
3283072	Following each treatment, a complete improvement of hypertension was obtained in 12 patients (6 aldosterone-producing adenoma, 6 IHA), while 5 (3 aldosterone-producing adenoma, 2 IHA) showed still hypertensive status.	IHA	179 182	1	0
3283093	There was no significant difference between the two groups in terms of duration of hospital admission, reduction in sputum volume, clearance of pus from the sputum or the number of treatment failures.	pus	144 147	1	0
3283406	Technological and immunological developments within the last decade have evolved a variety of therapeutic modalities by which ESRD may be satisfactorily managed.	ESRD	126 130	1	0
3283409	Choice of ESRD treatment strategy according to cardiac status.	ESRD	10 14	1	0
3283622	This report intends to document organization and progress of this study which to our knowledge is, at present, the largest ongoing prospective multicenter study on the therapy of CML.	CML	179 182	1	0
3283653	Our current observations indicate that the philadelphia translocation in breakpoint cluster region negative acute lymphoblastic leukemias involves breakpoint cluster region gene sequences, albeit only a proximal portion of those involved in CML.	CML	241 244	1	0
3283653	These genomic differences may be important factors in the pathogenesis of the distinct phenotypes of acute lymphoblastic leukemias and CML.	CML	135 138	1	0
3283668	Simple indirect immunofluorescence staining with anti-neuroblastoma monoclonal antibodies (UJ13A and HSAN 1-2) allows a final detection of about 1% malignant cells in the bone marrow, and 1% when cells are gathered in clumps.	HSAN	101 105	0	1
3283670	[Cytogenetic study of cell sub-populations in human leukemias (AML, CML) sorted by flow cytometry].	CML	68 71	1	0
3283824	Incubation, in various conditions, of bone-marrow samples taken from irradiated (7 Gy) (CBA X C57Bl)F1 mice and the subsequent testing thereof for stem potency in the exposed (8.5 Gy) recipients have demonstrated, with certain admissions, that stem cells can recover from radiation injury in certain experimental conditions.	CBA	88 91	0	1
3284241	In the first place there are diseases of the liver (30 times primary disease, 28 times secondary disease), in which cases 24 times a liver cirrhosis was existing and in 11 cases a coma hepaticum caused death.	coma	180 184	1	0
3284466	The rash typically is a blanchable, erythematous macular eruption.	rash	4 8	1	0
3284486	In proliferative phase endometrium, postmenopausal emdometrium, and endometrium from patients treated with hormone ERs were easily detected in most glandular and stromal cells.	ERs	115 118	0	1
3284640	ORF E6* was assumed to be specific for human papillomavirus types associated with genital carcinomas.	ORF	0 3	0	1
3284640	To identify the predicted gene product, ORF E6* from a HeLa cDNA clone was expressed as an MS2 fusion protein in Escherichia coli.	ORF	40 43	0	1
3284640	In a HPV18 DNA containing human cervical carcinoma established in nude mice, these monoclonal antibodies specifically immunoprecipitate a polypeptide with a molecular weight of 6500 as predicted for the HPV18 ORF E6* gene product in a nuclear protein fraction.	ORF	209 212	0	1
3284851	In morphologically dedifferentiated collecting-duct monolayer cells grown on the bottom of a culture dish, only a weak reaction for mab CD3 was observed.	dish	101 105	0	1
3285125	At a later stage, with the occurrence of oliguria, semi-coma or coma, and latent convulsive movement, recovery is less certain.	coma	64 68	1	0
3285443	In order to obtain, after caesarean section, a uterine scar of the best quality, the authors have studied the role of trauma on the edges of the wound during the procedure, especially the role of haemostatic clamps.	scar	55 59	1	0
3285443	Clinical studies (hysterography) and the comparison with experimental scars on dog's uterus, operated at term, show that instrumental trauma of the edges of the uterine wound affects the quality of the scar.	scar	202 206	1	0
3285532	All 8 showed a moderate-to-severe rash, and the 2 pigs that received additional donor peripheral blood lymphocytes developed the most severe rash.	rash	34 38	1	0
3285532	All 8 showed a moderate-to-severe rash, and the 2 pigs that received additional donor peripheral blood lymphocytes developed the most severe rash.	rash	141 145	1	0
3285630	The cause of PPP is unknown and the disease usually responds unsatisfactorily to treatment.	PPP	13 16	1	0
3285630	The aims of the studies of PPP were to determine the prevalence of thyroid disease and to evaluate the relative merits of treatment with etretinate, psoralen photochemotherapy, and a combination of the two.	PPP	27 30	1	0
3285630	The prevalence of thyroid disease was significantly increased in a group of PPP patients compared to normal individuals and psoriasis patients.	PPP	76 79	1	0
3285630	In addition, circulating autoantibodies to thyroid antigens were more common in patients with PPP than in the control group.	PPP	94 97	1	0
3285630	The thyroid status was further examined in a new and larger group of PPP patients, including a 4-year follow-up examination of those with thyroid antibodies or subclinical thyroid dysfunction.	PPP	69 72	1	0
3285630	The increased prevalence of thyroid diseases was corroborated when this PPP group was compared to an age and sex-matched control population sample from the same city.	PPP	72 75	1	0
3285630	Ninetyfour percent of the PPP patients were smokers at the time of onset of the skin disease, compared to 33% of the subjects in a control group.	PPP	26 29	1	0
3285630	Patients with treatment-resistant PPP were recruited for a randomised, double-blind and placebo-controlled trial.	PPP	34 37	1	0
3285909	A sustained hematologic remission was achieved after low-dose cytarabine therapy in the case of RAEB.	RAEB	96 100	1	0
3286273	The mechanism of the trophic effect of chronic sodium restriction on the zona glomerulosa of the rat adrenals was investigated by combined morphometric and biochemical techniques.	zona	73 77	0	1
3286273	In the normal rats, prolonged sodium deprivation caused a significant hypertrophy of the zona glomerulosa and its parenchymal cells, coupled with a conspicuous rise in the plasma concentration of aldosterone.	zona	89 93	0	1
3286274	The effects of chronic administration of metoclopramide or bromocriptine (two drugs which act as antagonist and agonist of dopamine receptors) on the zona glomerulosa of captopril-treated rats administered maintenance doses of angiotensin II, were investigated by combined morphometric and biochemical techniques.	zona	150 154	0	1
3286274	It was found that metoclopramide provoked a significant hypertrophy of the zona glomerulosa and its parenchymal cells, coupled with a persistent rise in the plasma concentration of aldosterone, only in rats fed a normal diet.	zona	75 79	0	1
3286274	Conversely, bromocriptine exerted an evident inhibitory effect on the zona glomerulosa growth and steroidogenic capacity only in chronically sodium-deprived animals.	zona	70 74	0	1
3286399	Clear indications in our opinion are long nerve defects, scar in the wound bed and reconstruction of the brachial plexus.	scar	57 61	1	0
3286662	At long term a fibrotic network invades the scar and confirms healing free of complications.	scar	44 48	1	0
3286674	They were 118 +/- 3 ms (smallest image size; square wave signals subtending 30 min of arc) and 116 +/- 3 ms (largest image size; square wave signals subtending 60 min of arc) during euglycemia to 121 +/- 3 and 119 +/- 3 ms, respectively, during hypoglycemia.	arc	86 89	1	0
3286674	They were 118 +/- 3 ms (smallest image size; square wave signals subtending 30 min of arc) and 116 +/- 3 ms (largest image size; square wave signals subtending 60 min of arc) during euglycemia to 121 +/- 3 and 119 +/- 3 ms, respectively, during hypoglycemia.	arc	170 173	1	0
3286744	Tests with the recently discovered substances GRF and CRF as well as with combinations of several releasing hormones are therefore used in many clinics.	CRF	54 57	0	1
3286744	After a rest of 2 h to reach basal cortisol levels, 7 groups of 5 male volunteers each received an iv bolus injection consisting of either: A): GRF (100 micrograms) + CRF (50 micrograms) + TRH (200 micrograms) + LHRH (100 micrograms), B): CRF + TRH, C): GRF + TRH, D): LHRH + TRH, E): TRH, F): GRF, G): CRF.	CRF	167 170	0	1
3286744	After a rest of 2 h to reach basal cortisol levels, 7 groups of 5 male volunteers each received an iv bolus injection consisting of either: A): GRF (100 micrograms) + CRF (50 micrograms) + TRH (200 micrograms) + LHRH (100 micrograms), B): CRF + TRH, C): GRF + TRH, D): LHRH + TRH, E): TRH, F): GRF, G): CRF.	CRF	239 242	0	1
3286744	After a rest of 2 h to reach basal cortisol levels, 7 groups of 5 male volunteers each received an iv bolus injection consisting of either: A): GRF (100 micrograms) + CRF (50 micrograms) + TRH (200 micrograms) + LHRH (100 micrograms), B): CRF + TRH, C): GRF + TRH, D): LHRH + TRH, E): TRH, F): GRF, G): CRF.	CRF	303 306	0	1
3286744	This exaggerated TSH-response to TRH was demonstrated to be entirely due to simultaneous administration of GRF, whereas CRF and LHRH in combination with TRH had no additional effect on TSH release.(ABSTRACT TRUNCATED AT 250 WORDS)	CRF	120 123	0	1
3286829	Median PBlabeling indices was 0.2% for the 29 patients with inactive monoclonal gammopathies (monoclonal gammopathy of undetermined significance [MGUS] and smoldering multiple myeloma ), 0.8% for the 35 patients with new, untreated multiple myeloma, and 1.7% for the 41 patients with relapsed multiple myeloma.	MGUS	146 150	1	0
