PMID	Sentence	Dictionary Name	Position	True	False
14656	In six dogs, propranolol 0.5mg/kg caused no significant changes in the circulatory response to 1 MAC and 2 MAC isoflurane or 1 MAC halothane.	MAC	97 100	0	1
15385	[Development of the "Scheduled Immunization of Child Contingents" subsystem of the "Kirghiz SSR Epidemiological Service" ACS].	SSR	92 95	0	1
15889	Our findings in pregnant women seem to suggest that para-amino-hippurate disappears from the amniotic sac by a diffusion mechanism.	sac	102 105	0	1
16128	The effects of changes in extracellular K concentration, [K]0, on synaptic transmission were studied at the squid giant synapse with intracellular recording from the presynaptic terminal and post-synaptic axon.	axon	205 209	1	0
16128	This suggests that the K which accumulates in the extracellular spaces around the post-synaptic axon also affects the presynaptic terminal.	axon	96 100	1	0
16128	Repetitive antidromic stimulation of the post-synaptic axon resulted in a reduction in the amplitude of e.p.s.p.s. elicted by stimulation of the presynaptic axon.	axon	55 59	1	0
16128	Repetitive stimulation of the presynaptic axon reduced the amplitudes of the e.p.s.p. and the presynaptic spike after-hyperpolarization.	axon	42 46	1	0
17387	When IMP was used as substrate, the partially purified enzyme displayed almost hyperbolic kinetics (h = 1.1) with S0.5 = 1.2 mM.	IMP	5 8	0	1
17387	Vmax. of the enzyme for AMP was about the same as for IMP, but the kinetics were sigmoidal (h = 1.6) with S 0.5 = 10 mM.	IMP	54 57	0	1
17387	The hydrolysis of IMP was inhibited competitively by GMP.	IMP	18 21	0	1
17387	IMP, at concentrations up to 0.5 mM, had a paradoxical stimulatory action on the hydrolysis of 2-5 mM-AMP and was inhibitory at higher concentrations.	IMP	0 3	0	1
17387	The activity of the enzyme towards AMP and IMP was stimulated by ATP and GTP, and inhibited by Pi.	IMP	43 46	0	1
17387	It is concluded that, in the liver cell, AMP is not hydrolysed by the soluble 5'-nucleotidase, but that its degradation requires prior deamination to IMP.	IMP	150 153	0	1
17462	The antimetabolite sulfanilamide inhibits sporulation in Saccharomyces cerevisiae strain AP1.	AP1	89 92	0	1
17462	Vegetative growth of AP1 is practically unaffected by sulfanilamide;	AP1	21 24	0	1
17973	[State of oncological urology service to the population of the Kirghiz SSR].	SSR	71 74	0	1
18484	Five clones of mouse neuroblastoma cells able to grow in hypoxanthine-aminopterin-thymidine containing medium were isolated from a hypoxanthine-guanine phosphoribosyltransferase (HGPRT; EC 2.4.2.8; IMP: pyrophosphate phosphoribosyltransferase) deficient cell line.	IMP	198 201	0	1
19138	Enflurane, 0.1 MAC, resulted in a detrimental effect on weight and early mortality in mice but not in rats or guinea pigs.	MAC	15 18	0	1
19138	Nitrous oxide, 0.1 MAC, resulted in only a minor effect on weight gain in guinea pigs and an increased incidence of focal inflammatory liver changes in mice.	MAC	19 22	0	1
19575	Glass spheres (0-8 and 0-4 cm diam.) in differing weight ratios were treated in a rotating pan with four pharmaceutical binder fluids.	pan	91 94	0	1
19975	A tidal flow of fluid between lung and amnionic sac has been established, which may play an important role in lung development.	sac	48 51	0	1
20628	In direct contrast, ganglia from 18-day fetuses failed to grow without added nerve growth factor or in medium containing anti-nerve growth factor or nerve growth factor + antiserum to ngf: virtually no axon outgrowth occurred and tyrosine hydroxylase activity decreased by half.	axon	202 206	1	0
21311	The lesions often involved nearly the entire ventral blind sac of the rumen.	sac	59 62	0	1
21507	Cell death as well as consequent biochemical changes and clinical symptoms in this disease possibly result from excessive excitation of the neostriatal, and of some other neurons by glutamate released from neocortical axon terminals.	axon	218 222	1	0
21933	Type I Escherichia coli pili: characterization of binding to monkey kidney cells.	pili	24 28	1	0
21933	We have demonstrated binding of purified pili from a strain of Escherichia coli to Vero cell monolayers as a model of prokaryotic-eukaryotic cell adherence.	pili	41 45	1	0
21933	Pili bound to the tissue culture in a rapid reaction that did not require enzymatic activation.	Pili	0 4	1	0
21933	These results indicate that bacterial binding can occur via pili which act like lectins and presumably bind to mannose-containing glycoproteins on mammalian cell surfaces.	pili	60 64	1	0
22207	[Study of the reproductive arrangements of married women in the Kirghiz SSR].	SSR	72 75	0	1
22261	[Antenatal protection of the fetus and prevention of perinatal morbidity and mortality (according to the materials of the 6th Congress of Obstetricians and Gynecologists of the Ukrainian SSR)].	SSR	187 190	0	1
22651	A relationship between foaming and HLB value [proceedings].	HLB	35 38	0	1
22680	The effect of plasticizers on the interaction of PVC with benzocaine [proceedings].	PVC	49 52	0	1
24002	Electron microscopy indicated that both asaccharolytic and fermentative strains possessed pili;	pili	90 94	1	0
24002	Hence, the presence of pili did not correlate with the hemagglutinating activities of B. melaninogenicus strains.	pili	23 27	1	0
25232	The mortality of ddK mice treated with 40 mg/kg i.p. of methamphetamine was 85% in grouped conditions (10 mice in a cage) and 3% in individually isolated conditions.	ddK	17 20	0	1
25673	Phosphodiesterases with Ca2+-binding activator proteins are molecular out flowers and protein kinases--detectors that transform the data about the concentrations of cAMP and cGMP into codes for MCC.	MCC	194 197	0	1
25941	Octopamine is about four times more concentrated in the axon than in the soma.	axon	56 60	1	0
26062	ISCs exhibiting a 4 fold increase in Ca2+ and a decrease in ATP do not exhibit these polymers.	ISCs	0 4	0	1
26062	However, ISCs have an increased propensity to form the spectrin rich polymer during a subsequent ATP depletion and this is associated with a transformation of greater than 60% ISCs into spheroechinocytes.	ISCs	9 13	0	1
26062	We conclude that neither Ca2+, ATP dependent spectrin aggregation nor a spontaneous irreversible crosslinking underlie the membrane lesion of ISCs.	ISCs	142 146	0	1
26062	Accelerated calcium gain and ATP depletion in ISCs leads to spectrin rearrangement and transformation of ISCs into spheroechinocytes which may represent an end stage ISC lesion resulting in an ISC removal from circulation.	ISCs	46 50	0	1
26659	The glnD mutation of Klebsiella aerogenes is cotransducible by phage P1 with pan (requirement for pantothenate) and leads to a loss of uridylytransferase and uridylyl-removing enzyme, components of the glutamine synthetase adenylylation system.	pan	77 80	0	1
26973	Similar effects were observed after treatment of the axon with tetranitromethane or after iodination with lactoperoxidase.	axon	53 57	1	0
27742	[Activity of some mosquito species (Culicidae) under the climatic conditions of Bohemia (Czechoslovak SSR)].	SSR	102 105	0	1
27780	The pattern of action of effectors (AMP, IMP, CMP, anthranilic acid, tryptophane, alanine, glutamine, glycine, histidine) and glutamine synthetase extracted from the fodder yeast Candida tropicalis and stored at room temperature for 1.5-2 hrs was examined.	IMP	41 44	0	1
27780	2) the inhibitory effect on the enzyme increases (AMP, IMP, anthranilic acid in the transferase reaction);	IMP	55 58	0	1
27855	When the interior of a squid giant axon is loaded with acid, the cell responds by extruding that acid in an energy-requiring process.	axon	35 39	1	0
30092	Kainate depolarizes the postsynaptic axon.	axon	37 41	1	0
30093	Their axons dilate to form unusually large bulbs surrounding the axon cap.	axon	65 69	1	0
30093	The axon of each interneuron gives rise to two different groups of fibres which are respectively fitted for the mediation of electrical and chemical inhibitions of their target cell.	axon	4 8	1	0
30236	[Diagnostic value of cytological studies of gastroscopic material from patients with gastric pathology in a field examination of the population of Osh Province, the Kirghiz SSR].	SSR	173 176	0	1
30262	Antigenic glycopolypeptides HA1 and HA2 of influenza virus haemagglutinin.	HA2	36 39	0	1
30262	Highly purified glycopolypeptides HA1 and HA2 were separated from bromelain-released haemagglutinin of influenza virus A/Dunedin/4/73 (H3N2) by gel filtration in 6 M guanidine hydrochloride under reducing conditions.	HA2	42 45	0	1
30262	Despite the lack of C-terminal end, the isolated HA2 glycopolypeptide displayed some hydrophobic properties.	HA2	49 52	0	1
30550	A more directly estimated TBC as reported here should have more value than the various and more empirical T3 uptake methods.	TBC	26 29	0	1
30882	[Fixation of free nitrogen in the soil and on the roots of citrus trees in the subtropics of the Georgian SSR].	SSR	106 109	0	1
30998	The increase in firing rate occurs in single units of the frog auditory nerve after perilymph obtained from frogs or guinea pigs during sound stimulation is infused into the frog perilymphatic sac.	sac	193 196	1	0
31368	(2) specific yolk 125I-IgG binding has a distinct pH optimum at pH 6.0--6.3;	yolk	13 17	1	0
32069	The penile artery of the bull contained significant amounts of acetylcholine, noradrenaline and dopamine, and its axon profiles contained either numerous small granular or agranular vesicles, as well as some large granular vesicles.	axon	114 118	1	0
32069	In the dorsal metatarsal artery, only noradrenaline and dopamine were detectable, and the axon profiles observed contained numerous small granular vesicles.	axon	90 94	1	0
32688	[Attempt at the classification (districting) of rural locales in the Kirghiz SSR for the purposes of organizing public health].	SSR	77 80	0	1
33743	Electron microscopic localization of substance P and enkephalin in axon terminals related to dendrites of catecholaminergic neurons.	axon	67 71	1	0
33743	In the present study, electron microscopic immunocytochemistry was used to determine whether a positive reaction for these peptides could be localized to axon terminals forming synapses with catecholaminergic neurons in the locus coeruleus and A2 regions of rat brain.	axon	154 158	1	0
